path	sentence	id
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01379460986.wav	యాభై అడుగుల్లో	2361
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08712_00395720027.wav	స్కాండినేవియా నార్వే మరియు స్వీడన్	2362
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01989925452.wav	ఇక ఐరోపా వారి యుగం ఆరంభమైంది	2363
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09584_02047229027.wav	ఇవి ఐదు వర్గములుగా విభజింపబడినవి	2364
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01033_00027597881.wav	అప్పుడు అదొక ఫ్రెంచి కాలనీ	2365
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00107716361.wav	తెలుగులో పిండి పదార్ధం అనే మాట ఒకటి వాడుకలో ఉంది	2366
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04771_01522125296.wav	దక్షిణం వైపుగా	2367
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05425_00682535233.wav	ఇప్పటి వరకు వికీపీడియాలో నేను చేసిన కృషి చాలా తక్కువ అని మాత్రం నాకు తెలుసు	2368
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08377_01715884512.wav	వికీపీడియా కాపీహక్కుల నియమాలను ఖచ్చితంగా అమలు చేస్తుంది	2369
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09222_01910139569.wav	అంతర్జాలం మీద ఆంగ్లం ఆధిక్యత కలిగి ఉంది	2370
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_00721824274.wav	హైదరాబాద్ నగరం నుండి వంద యాభై కిలో మీటర్ల దూరంలో ఉంది	2371
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00974_00154406680.wav	ఇది ఇక్కడ అసేధ బలం	2372
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_01746365047.wav	ఆ కారణంగా నాలో కోపం ప్రవేశించింది	2373
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00974_01737289004.wav	ఈ గ్రామం కృష్ణా నది ఒడ్డున వున్నది	2374
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00842008357.wav	ఇష్టంలేకున్నా పర్షియన్ భాష చదివారు	2375
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00849168583.wav	దాదాసాహెబ్ ఫాల్కే అవార్డు గ్రహీత అక్కినేని నాగేశ్వరరావు	2376
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_01021539248.wav	ఆమె జూలై పదహారు రెండు వేల తొమ్మిది న సహజంగా మరణించింది	2377
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_00993552389.wav	గ్రామ దేవతలకు నైవేద్యాలు అర్పిస్తారు	2378
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_01981690593.wav	అక్కడ మొదటి సంవత్సరం బిటెక్	2379
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_01209626591.wav	సుశీల అమ్మగారు జబ్బు మనిషి	2380
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01996455164.wav	కానీ నిస్సంశయముగా వారికి సమకాలీనుడు	2381
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00603475250.wav	చంద్రకాంత్ గారు కొన్ని విషయాలు జత చేసాను చూడండి	2382
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05425_01821438417.wav	గూడూరు తిరుపతి దక్షిణ రైలు మార్గంలో శ్రీకాళహస్తి రైల్వే స్టేషన్ ఉంది	2383
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_00452756687.wav	ఇంతటితో కథ సగం పూర్తి అయింది	2384
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_01052952449.wav	ధనమును ఇంగ్లీషులో అంటారు	2385
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_02054593716.wav	నీకు నమస్కరిస్తున్నాను నా మాట వినండి	2386
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01108407489.wav	ఈయన తల్లితండ్రులు సింగమ మరియు రామనారాయణ	2387
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00494174253.wav	డిసెంబరు వెయ్యి తొమ్మిది వందలు తొంభై తొమ్మిది లో గృహప్రవేశం చేశారు	2388
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01572119549.wav	మీరు ఏ సాఫ్ట్‌వేర్ వాడతారు సాయీ	2389
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_00587647738.wav	ఈ గ్రామానికి సరి అయిన రవాణా సౌకర్యాలు లేవు	2390
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01948870353.wav	అమె కంఠం అత్యంత మధురం	2391
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_01810103111.wav	ఇంద్రుడు రెండు పర్లాంగుల దూరంలో పడెను	2392
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_01431963429.wav	మీరు వ్రాసిన ప్రకాశం జిల్లా ప్రముఖుల జాబితాను చూశాను	2393
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_00404324434.wav	ఒక్కసారిగా అతడిలో ఆశ్చర్యం	2394
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_00479443906.wav	ఆ బొమ్మను నొక్కి అసలు సైజు బొమ్మను చూడవచ్చు కూడా	2395
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09222_01653945627.wav	దానికి ముందు ఒక విభిన్నమైన విధానం ఉండేది	2396
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01547518375.wav	పై నుండి సువిశాలమైన ప్రాంతం కనబడుతుంది	2397
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00939351326.wav	తెలివి విపత్తులు కలవారు నీలా శోకించరు	2398
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_02066214943.wav	అంతకుముందు ఏ నాయకులను కలువలేదు	2399
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00072013439.wav	పక్షి ప్రేమికులకు ఈ ప్రాంతం అధ్భుతమైనది	2400
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09281_01570991630.wav	దిగువ ఒక ఉదాహరణ ఇవ్వబడింది	2401
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05484_00025046858.wav	జిల్లా కేంద్రంగా వైధాన్ పట్టణం ఉంది	2402
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_01430079802.wav	ఈ గ్రామము కోస్గి నుంచి మద్దూరు వెళ్ళు మార్గములో కలదు	2403
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00636495582.wav	కురిసింది వాన నా గుండెలోన	2404
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01617392122.wav	జిల్లా పరిషత్ బాలికల ఉన్నత పాఠశాల నాలుగు	2405
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00922150361.wav	నీవు ఈ జగములంతకూ శివుడవు	2406
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01358400191.wav	చీలమండ కాలు చివరి భాగము	2407
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08664_00176236956.wav	అది అప్పటి పరిస్థితిని బట్టి ఉంటుంది	2408
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01323967788.wav	అవినీతి నిర్మూలనకు ప్రత్యేక శాఖలున్నాయి	2409
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_00389807574.wav	వీటిలో ముప్పై అయిదు శాతం వరకు మాంసకృతులు ఉంటాయి	2410
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_02103800282.wav	ఓలేటి పార్వతీశం ఒక కవి	2411
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_00821586397.wav	ఇది వంద సెంటీమీటర్ ల వరకు ఉండవచ్చును	2412
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_00687482809.wav	అమెరికన్ ఆస్టియోపాథిక్ అసోసియేషన్	2413
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01628146746.wav	ఇది జిల్లా కేంద్రమైన ఏలూరు ప్రక్కనే ఉన్నది	2414
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00960012113.wav	బీఎస్సీ వరకు అభ్యసించింది	2415
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00582084384.wav	దాని చావు దరువు అంటారు	2416
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01904171899.wav	రవీంద్రుని రచనలలో గీతాంజలి చాల గొప్పది	2417
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09525_01016400659.wav	మరియు ఊరి వివిధ ప్రదేశాలలో మూడు బోర్డు పాఠశాలలు కలిగి ఉన్నవి	2418
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08712_00539036873.wav	జయరాం విద్యా మందిరం	2419
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00500727906.wav	పంచాయత్ రాజ్ మంత్రిత్వ శాఖ వెబ్‌సైటులో విజయనగరం జిల్లా తాలూకాల వివరాలు	2420
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_01555354756.wav	ఆమె వెయ్యి తొమ్మిది వందల తొంభై అయిదు లో మరణించారు	2421
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08712_00860336164.wav	ఇట్టిదానిని క్షిప్తము అందుము	2422
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09222_00431192360.wav	వాటిని మీకు చెప్తాను	2423
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_01130710850.wav	నాకు రుచికరంగా వంటలు చేయడం వచ్చు కదా	2424
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00553417510.wav	చక్కెరను పరమితంగా వాడాలి	2425
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00055061068.wav	దీని వెనుక శాస్త్రీయాంశము కూడా కలదు	2426
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_00018455013.wav	రెండు వందల మీటర్‌లలో	2427
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_02075342407.wav	కోరికలు లేకున్న ధనంతో పని లేదు	2428
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_00537546787.wav	ఇష్టంలేకున్నా పర్షియన్ భాషను చదివారు	2429
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_01814306683.wav	ఇది బెల్గుడా ఉపవిభాగంలో ఉంది	2430
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01916583686.wav	ఇది భారత సైన్యం యొక్క యుద్ధపతాకం కూడా	2431
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01033_01986198350.wav	ఐదవ తరగతి వరకు అక్కడే చదివాడు	2432
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08377_01769914686.wav	దయయే చుట్టాలవలే సాయపడును	2433
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06885_01547562246.wav	క్రమంగా తూర్పు చాళుక్యుల రాజ్యం దక్షిణాన నెల్లూరు నుండి ఉత్తరాన శ్రీకాకుళం వరకు విస్తరించింది	2434
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06928_00424334799.wav	అప్లోడు పేజీ ద్వారా బొమ్మ యొక్క కొత్త కూర్పును అప్‌లోడు చెయ్యండి	2435
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_01286208180.wav	కపిల గోవు దానం చేయాలి	2436
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_02128155186.wav	యొక్క వ్యాఖ్యాన సహిత రూపం	2437
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_00557185061.wav	మీ కృషికి నా ప్రత్యేక అభినందనలు	2438
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_00587746628.wav	ఇక్కడ క్వారీలు ఉన్నాయి	2439
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01014841923.wav	ఇంటర్చేంజ్‌లోకి వెళ్ళండి	2440
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00903121711.wav	ఒకవేళ ఆ విభాగాన్ని తరువాత తొలగించి ఉంటే ఆ పేజీకి వెళ్తుంది	2441
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01076407626.wav	మీ గమ్యస్థానం ఎడమవైపున ఉంది.	2442
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00139977145.wav	మేము దాన్ని కెలక్కూడదని ఇలా జరిగిందేమో	2443
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00198681472.wav	పిన్ కోడ్ అయిదు వందలు ముప్పై నాలుగు వందలు యాభై ఆరు	2444
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00351390950.wav	రకరకాల సంస్కృతులకు నిలయమయ్యినదట	2445
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_01811994454.wav	సూర్యచంద్రులు ఇరువురూ కలిపివేయబడతారు	2446
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_01265705348.wav	దానికి ముందు ఒక విభిన్నమైన విధానం ఉండేది	2447
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09525_00939675579.wav	మసిద్ వ్యాసానికి జత చేస్తాను రెండు మూడు రోజులలో	2448
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08712_00672632628.wav	కానీ వెయ్యి తొమ్మిది వందలు తొంభై ఏడులో వైదొలిగింది	2449
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00802404946.wav	కొర్నెపాడు వ్యపసాయాధారిత గ్రామం	2450
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_01460838589.wav	వీటికి గణితంలో వినియోగం అపారం	2451
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_01826311657.wav	వారిలో వీర్య సామర్థ్యం తగ్గిపోతోంది	2452
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01075061464.wav	శరత్ బాబు రావు గోపాలరావు మేనల్లుడు	2453
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_00904741528.wav	ఈ ఊరు అద్దంకి మండలం ప్రకాశం జిల్లాలో ఉంది	2454
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_02103912100.wav	ఆమెది కన్నీళ్లమయమైన బాల్యం	2455
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01848216657.wav	ఒకవేళ మీరే గనుక తీసి ఉంటే మీకు నా ఎక్కువ అభినందనలు	2456
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_00744059448.wav	చివరికి శ్రీహరి తనను మారుస్తాడు	2457
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01321558892.wav	తరచూ రేడియో నాటకాల్లో కూడా పాల్గొనేవారు	2458
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_01896256956.wav	ఈ గ్రామపు సమీపాన సివీఅర్ కళాశాల ఉన్నది	2459
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_00090593594.wav	వాడు నాకు అనుకూలుడు	2460
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_01571025435.wav	అది కార్చిచ్చులా ఇప్పుడు రగులుతుంది	2461
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03689_01251018393.wav	వారు ప్రయాణానికి ఏనుగులను ఉపయోగించేవారు	2462
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09222_00448917915.wav	ఎంబీఏ కూడా అక్కడే చదివాడు	2463
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_01323799670.wav	తాటి ఆకులతో కూడ తయారు చేస్తారు	2464
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_00805550070.wav	ఒక్కొక్కసారి చెమట పూర్తిగా ఆగిపోతుంది	2465
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_01584627977.wav	మూడు వందల మీటర్లలో	2466
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_00841245756.wav	ఆయనకు నలుగురు కుమారులు	2467
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09281_00885666124.wav	వాతావరణ పరీక్షలు భూవాతావణంలో చేపడతారు	2468
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01150835350.wav	కానీ దానిని అసలు పేజీలోనే చేర్చవచ్చు	2469
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00294653918.wav	అంటే ఏమిటి ఎలా వాడుతారు వాటిలో ప్రత్యేకత కొద్ది ఉదాహరణలు వగైరా	2470
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02812_00821481022.wav	దీనిని బైమోడ్ అని అందురు	2471
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00746869808.wav	ఇండియా ఎ హిస్టరీ	2472
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06917_00778849076.wav	మొదటి పేజీలో రచ్చబండ కనిపించడం లేదు	2473
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06869_00058369517.wav	మిగిలిన దర్శకత్వ బాధ్యతలను కెఎస్ఆర్	2474
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08318_01516808314.wav	అన్ని వసతులు గలవు	2475
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08664_00225608572.wav	మధ్యధరా ప్రాంతంచే చుట్టి వున్నది	2476
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_08664_00150796821.wav	ఖమ్మం జిల్లాకు నల్గొండ జిల్లాకు సరిహద్దు గ్రామం	2477
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05705_01239466330.wav	హరహర మహాదేవశంభో శంకర	2478
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_00010096569.wav	ఇక్కడ అడుగడుగునా నెర్రెలు బారిన నేలే	2479
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00237074747.wav	టెస్టులలో అతని అత్యధిక స్కోరు డెబ్బై మూడు నాటౌట్	2480
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00546682909.wav	మన కంట్లో ఒక కటకం ఉంటుంది	2481
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_00339770649.wav	కడప జిల్లాశాంతకుమారి అలనాటి నటి	2482
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06582_00801393977.wav	రెడ్డి తెలుగు సినిమా దర్శకుడు మరియు నిర్మాత	2483
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09222_00190804119.wav	ప్రముఖ తెలుగు సినీ దర్శకుడు సత్యనారాయణ	2484
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_01710821412.wav	ఆలయ ప్రాంగణం కొంత మంచుతో కప్పబడి ఉంటుంది	2485
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01947930213.wav	నవంబర్ ఒకటిన బదిలీ జరిగింది	2486
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_01440489638.wav	ముఖ్యంగా నాటకాలమీద ఆయనకు ఎక్కువమక్కువ	2487
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_02137792957.wav	పేజీలు చదవడానికి లాగిన్‌ అయి ఉండాలి	2488
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03689_00371615995.wav	దానికి ముందు ఒక విభిన్నమైన విధానం ఉండేది	2489
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00569953462.wav	దాంతో సహచరులు ఆయనపై తిరగబడ్డారు	2490
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_00520107267.wav	బీఎస్సీ వరకు అభ్యసించింది	2491
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01270482906.wav	ఈ లింకులు వ్యాసం లో ఎక్కడైనా పెట్టవచ్చు	2492
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_00057431187.wav	ఎప్పుడూ బిజీగా ఉంటాడు	2493
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_09015_01206099115.wav	చక్రి మాత్రం అందుకు ససేమిరా అన్నారు	2494
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_00008010828.wav	అంటే వికీపీడియా తొలగింపు కొరకు వ్యాసాలు వ్యాసం అని రాయాలి	2495
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05705_00616639092.wav	రెడ్డి తెలుగు సినిమా దర్శకుడు మరియు నిర్మాత	2496
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_00274405356.wav	మలాలా తండ్రి కూడా కవి	2497
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06917_00181923777.wav	ఆ సందర్భంలో ఈ సామెతను వాడుతారు	2498
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03689_00778966269.wav	మీరు లాగిన్ అయి మార్పులు చేస్తే బాగుంటుంది	2499
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06625_01297887962.wav	పిన్ కోడ్అయిదు వందలు పధ్ధెనిమిది అయిదు వందలు తొంభై నాలుగు	2500
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05691_00975155953.wav	శోషరస వ్యవస్థ కూడా ఒక బహిరంగ వ్యవస్థ	2501
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04272_01754318977.wav	ఎందుకంటే కమ్యూనిస్టు పార్టీ గురించి వేరే వ్యాసం ఇప్పటికి లేదు గనుక	2502
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_09935_00935897235.wav	వలయాకార కూడలిలో, రెండవ నిష్క్రమణ నుండి వెళ్ళండి	2503
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06917_00729762100.wav	నందమూరి తారక రామారావు పదవిని చేపట్టాడు	2504
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_04771_00297157706.wav	రెండు వందల అడుగుల్లో	2505
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_01908_00082748987.wav	కానీ నేను న్యూ జెర్సీ నుండి వచ్చాను	2506
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_01801989904.wav	ఇద్దరూ టెన్నిస్ క్రీడాకారులే	2507
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02477_01783493695.wav	స్వామి వారి ఆలయం ఈ ఊరి ముఖ్య ఆకర్షణ	2508
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_07789_00069807690.wav	అంగారపర్ణుడి కథ మహాభారతంలో ఉంది	2509
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_01444826599.wav	మౌనం ఆరోగ్య వృద్ధికి తోడ్పడుతుంది	2510
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_01143011085.wav	వ్యవసాయం మూలంగా నీటి లోతు తగ్గిపోయింది	2511
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_08680_01428134392.wav	దీదీ దీదీ అంటూ వంతరాగాలు పాడుతారు	2512
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_01732371150.wav	ఈ జగములన్నీ నాలో నివసిస్తాయి	2513
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06008_00369346463.wav	ఇది ఒక లోహం కూడా	2514
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04261_01582617474.wav	వారికి ముగ్గురు పిల్లలు	2515
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05181_00926745960.wav	అమెరికాలో ఇలాంటి నీటిని అందించే ఐదు నగరాలలో న్యూయార్క్ నగరం ఒకటి	2516
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_07220_01472160283.wav	వీరిలో ప్రసిద్ధుడు ఖారవేలుడు	2517
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_00185834466.wav	రక్తము తీయు	2518
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_05479_00171615100.wav	ఊరి ప్రముఖుల వలన ఊరిలో అన్ని వసతులు ఏర్పడ్డాయి	2519
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06917_01222834283.wav	అతని స్కోరు ఆ నాటికి భారత్ తరఫున అత్యధిక స్కోరు	2520
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_03910_01075228875.wav	ఈ గ్రామం మండలంలోనే అతి పెద్ద గ్రామం	2521
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_04213_00717021626.wav	న్యూటన్ ఇంజనీరింగ్ మరియు టెక్నాలజీ	2522
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_02119141554.wav	ఈ పరిమాణ నామాలకు అర్థం ఉంది	2523
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_05994_01315430719.wav	ఆమె మొదటి హవాయిలో పెరిగింది	2524
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_06359_00473991671.wav	ఈ గ్రామము ఆత్మకూరు నుండి ఎనిమిది కిలో మీటర్లు	2525
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00362309854.wav	నేనెవరో నీకు తెలియజెప్తాను	2526
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00682_01395247164.wav	ఈ పట్టణం హసన్ జిల్లాకు రాజధాని కూడా	2527
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_00974_00494971571.wav	సంగ్రహించిన తేదీ రెండు కోటిలు లక్ష పది వెలు తొమ్మిది వందలు ముప్పై	2528
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_03338_00918510412.wav	పిన్ కోడ్ అయిదు వందలు ముప్పై మూడు రెండు వందలు అరవై మూడు	2529
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tem_02769_02027606409.wav	వాతావరణ పరీక్షలు భూవాతావణంలో చేపడతారు	2530
/data/users/maqsood/main_exp/thesis/telugu_asr/te/clips/tef_06566_00209669558.wav	ఈ దేవాలయానికి ఎదురుగా చెరువు మధ్యలో నిర్మించిన మండపం ప్రత్యేక ఆకర్షణ	2531
